@RELATION names

@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  endsWithX  { true, false }
@ATTRIBUTE  containsSpace  { true, false }
@ATTRIBUTE  consonantToVowelRatio  real
@ATTRIBUTE  numberOfVs  real
@ATTRIBUTE  VowelToConsonantSwitches  real
@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  nameLength  real
@ATTRIBUTE  numberOfXs  real
@ATTRIBUTE  containsVon  { true, false }
@ATTRIBUTE  threeConsonantsInRow  { true, false }
@ATTRIBUTE  threeVowelsInRow  { true, false }
@ATTRIBUTE  startsWithVowel  { true, false }
@ATTRIBUTE  containsAppost  { true, false }
@ATTRIBUTE  country { Swedish,Russian,French,Japanese }

@DATA
false,false,true,2.3333333333333335,0.0,0.6666666666666666,false,10,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,French
false,false,true,2.3333333333333335,0.0,0.6666666666666666,false,10,0.0,false,true,false,false,false,French
false,false,true,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.6363636363636364,false,12,0.0,false,true,false,false,false,French
false,false,false,1.75,0.0,0.5,false,11,0.0,false,true,false,true,false,French
false,false,true,1.6,1.0,0.75,false,13,0.0,false,false,false,false,false,French
false,false,true,1.25,0.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.6666666666666666,false,10,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,true,3.0,0.0,0.5454545454545454,false,12,0.0,false,true,false,false,false,French
false,false,true,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,French
false,false,true,1.2,0.0,0.7,false,11,0.0,false,true,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.4,0.0,0.7272727272727273,false,12,0.0,false,false,false,false,false,French
false,false,false,1.2,1.0,0.6,false,11,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.5,false,9,0.0,false,false,false,false,false,French
false,false,true,1.75,1.0,0.7,false,11,0.0,false,false,false,false,false,French
false,false,true,2.5,1.0,0.6666666666666666,false,7,0.0,false,true,false,false,false,French
false,false,true,1.3333333333333333,0.0,1.0,false,7,0.0,false,false,false,false,false,French
false,false,true,1.25,0.0,0.5882352941176471,false,18,0.0,false,false,true,false,false,French
false,false,false,1.0,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.75,true,9,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,true,1.0,0.0,0.5555555555555556,false,10,0.0,false,false,true,false,false,French
false,false,false,1.6666666666666667,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,1.5,0.0,0.8888888888888888,false,10,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,true,2.25,0.0,0.5833333333333334,false,13,0.0,false,true,false,false,false,French
false,false,false,1.25,0.0,0.5,false,9,0.0,false,false,false,false,false,French
false,true,false,1.0,0.0,0.5714285714285714,false,8,1.0,true,false,true,false,false,French
false,false,true,1.4,0.0,0.8181818181818182,false,12,0.0,false,false,false,false,false,French
false,false,true,1.1666666666666667,0.0,0.6666666666666666,false,13,0.0,false,false,false,false,false,French
false,false,true,1.4,1.0,0.7272727272727273,false,12,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.625,false,9,0.0,false,true,false,false,false,French
false,false,false,0.4,0.0,0.5,false,7,0.0,true,false,true,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,false,0.8333333333333334,0.0,0.7,false,11,0.0,true,false,true,false,false,French
false,false,false,1.6666666666666667,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.0,0.0,0.6,false,6,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.25,0.0,0.875,false,9,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.5,0.0,0.7777777777777778,false,10,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,0.6666666666666666,false,10,0.0,false,false,false,false,true,French
false,false,false,1.0,2.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,3.0,0.0,0.6666666666666666,false,4,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.2,0.0,0.6,false,11,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,0.8,0.0,0.625,false,9,0.0,false,false,true,false,false,French
false,false,false,2.0,1.0,0.6363636363636364,false,12,0.0,false,false,false,false,true,French
false,false,true,1.4,0.0,0.6363636363636364,false,12,0.0,false,true,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.5714285714285714,false,8,0.0,false,true,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,2.3333333333333335,1.0,0.6666666666666666,false,10,0.0,false,true,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.6,false,6,0.0,false,true,false,false,false,French
false,true,true,1.0,0.0,0.5714285714285714,false,8,1.0,false,false,true,false,false,French
false,false,true,1.5,0.0,0.6666666666666666,false,10,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.6363636363636364,false,12,0.0,false,true,false,false,false,French
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,French
false,false,true,2.3333333333333335,0.0,0.6666666666666666,false,10,0.0,false,true,false,false,false,French
false,false,false,0.6666666666666666,1.0,0.75,false,5,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,1.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,true,false,2.5,0.0,0.6666666666666666,false,7,1.0,false,true,false,false,false,French
false,false,true,1.25,0.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,true,1.25,0.0,0.625,false,9,0.0,false,true,false,false,false,French
false,false,true,1.6,1.0,0.75,false,13,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.5,false,7,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,French
false,false,false,1.2,0.0,0.6,false,11,0.0,false,false,false,false,false,French
false,false,true,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,French
false,false,false,0.75,1.0,0.8333333333333334,false,7,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,true,1.1666666666666667,0.0,0.6666666666666666,false,13,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,0.6,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,1.0,false,7,0.0,false,true,false,false,false,French
false,false,true,1.8,0.0,0.6153846153846154,false,14,0.0,false,true,false,false,false,French
false,false,false,0.6666666666666666,0.0,0.75,false,5,0.0,false,false,false,false,false,French
false,false,true,1.2,0.0,0.7,false,11,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.2,0.0,0.7,false,11,0.0,false,false,false,false,false,French
false,false,true,1.2,0.0,0.7,false,11,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,1.6666666666666667,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,true,3.3333333333333335,0.0,0.5,false,13,0.0,false,true,false,false,false,French
false,false,true,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.5,1.0,0.6666666666666666,false,10,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,1.0,false,4,0.0,false,false,false,false,false,French
false,true,true,1.6666666666666667,0.0,0.5714285714285714,false,8,1.0,false,false,false,false,false,French
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,true,false,French
false,false,true,1.75,0.0,0.6,false,11,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
true,false,false,2.0,1.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,2.5,0.0,0.6666666666666666,false,7,0.0,false,true,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,1.25,0.0,0.75,false,9,0.0,false,false,false,false,false,French
false,false,false,2.5,1.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.4,0.0,0.7272727272727273,false,12,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,French
false,false,true,1.25,1.0,0.625,false,9,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,true,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,French
false,false,true,2.3333333333333335,0.0,0.6666666666666666,false,10,0.0,false,false,false,false,false,French
false,false,false,1.5,0.0,0.75,false,5,0.0,false,false,false,false,false,French
false,true,true,1.75,0.0,0.6,false,11,1.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.5714285714285714,false,8,0.0,false,false,false,false,false,French
false,false,true,1.0,1.0,0.6363636363636364,false,12,0.0,true,false,true,false,false,French
false,false,true,1.0,0.0,0.5333333333333333,false,16,0.0,false,false,true,false,false,French
false,false,false,1.5,0.0,1.0,false,5,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,1.0,false,6,0.0,false,false,false,false,false,French
false,false,true,2.0,0.0,0.625,false,9,0.0,false,true,false,false,true,French
false,false,false,0.6,1.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.5,false,7,0.0,false,false,false,false,false,French
false,false,false,2.0,1.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,true,1.8,0.0,0.6153846153846154,false,14,0.0,false,true,false,false,false,French
false,false,false,1.0,0.0,0.7777777777777778,false,10,0.0,false,false,false,false,false,French
false,false,true,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,true,2.25,0.0,0.6666666666666666,false,13,0.0,false,true,false,false,false,French
false,false,false,1.0,0.0,0.42857142857142855,false,8,0.0,true,false,true,false,false,French
false,false,false,1.0,0.0,0.7142857142857143,false,8,0.0,false,false,false,false,false,French
false,false,true,1.6,0.0,0.6666666666666666,false,13,0.0,false,false,false,false,false,French
false,false,false,1.6666666666666667,0.0,0.8571428571428571,false,8,0.0,false,false,false,false,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,1.0,1.0,1.0,false,4,0.0,false,false,false,false,false,French
false,false,false,1.3333333333333333,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,true,1.1666666666666667,0.0,0.5833333333333334,false,13,0.0,false,false,false,false,false,French
false,false,true,1.75,0.0,0.7,false,11,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.6666666666666666,false,7,0.0,false,false,false,false,false,French
false,false,false,0.75,0.0,0.3333333333333333,false,7,0.0,false,true,false,true,false,French
false,false,false,1.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
false,false,false,2.0,0.0,0.8,false,6,0.0,false,false,false,false,false,French
